pitcher,outcome,xrelease,zrelease,xplate,zplate,vx0,vy0,vz0,ax,ay,az,spin,velocity
AdamKolarek,strikeout,1.58,5.37,-0.48,2.5,-7.604471048724445,-135.68006605262016,-3.9647555888642567,14.412493262411434,32.16192939921706,-18.250739704006325,2244.0,93.7
AdamKolarek,nan,1.64,5.42,0.74,3.28,-4.306902377233524,-135.52800606242812,-2.5392459743496643,11.900306375939426,31.59451225644643,-16.012330850008077,2238.0,93.9
AdamKolarek,nan,1.84,5.33,0.56,3.46,-5.699899238509906,-135.39164993921895,-1.2936457333392746,14.589491516809671,32.56623170329544,-19.119569113527714,2161.0,93.5
AdamKolarek,nan,1.66,5.16,-0.53,1.65,-7.894965240827906,-131.7758464939069,-4.801468875923722,14.419935589322698,28.773293329409512,-20.775286994271678,2089.0,91.4
AdamKolarek,nan,1.62,5.36,0.1,1.24,-6.384853363241984,-133.79560025894162,-6.718031541797937,14.964847270049582,29.029277755368145,-19.735145125198567,2122.0,93.1
AdamKolarek,nan,1.77,5.35,-0.17,3.39,-7.09430205602421,-133.83083119903912,-1.6378577593916699,13.023779745964804,30.81622619248682,-18.119801302843065,2129.0,93.0
AdamKolarek,nan,1.82,5.28,-1.22,2.63,-9.953946668490143,-130.99765513186077,-3.1440159177482787,13.754078830653805,28.835281776987948,-18.276097919952143,2243.0,92.3
AdamKolarek,nan,2.03,5.26,-1.35,2.6,-10.461079031036276,-128.5510217697893,-3.1172398137199235,13.239881106123486,26.199100638824643,-17.52126950391359,2236.0,89.5
AdamKolarek,nan,1.73,5.32,-1.11,2.34,-9.112539894300488,-131.1521984717341,-3.765002667275776,12.559718890183245,25.884366521951147,-19.24986821150096,2135.0,91.1
AdamKolarek,nan,1.65,5.4,-0.29,3.22,-6.766796100943682,-129.14605788515982,-1.9847930548576929,12.027739556389225,27.14739102393038,-17.62926186505056,2062.0,89.4
AdamMorgan,nan,1.72,5.34,0.92,3.6,-4.643328050817669,-133.26571559979158,-1.2093817097707635,15.585414423041069,31.294680554439235,-17.172934904875262,2334.0,90.9
AdamMorgan,single,1.66,5.44,-0.37,2.69,-7.534278809626068,-132.17724411451493,-3.162399546923578,15.28006176168348,28.81051252500457,-19.573523963288388,2254.0,90.3
AdamMorgan,field_out,1.72,5.55,0.02,2.96,-7.135814946363987,-133.2478281790793,-3.3432826416890644,17.650193658782356,29.055268444284053,-16.790848268123632,2419.0,90.6
AdamMorgan,nan,1.51,5.6,-0.63,2.25,-7.936777503630117,-131.4378685414265,-5.207335350804188,16.339105146139904,28.005788191679983,-15.75955282416529,2416.0,89.5
AdamMorgan,strikeout,1.67,5.61,0.12,2.05,-6.673994129027244,-132.78269095558056,-6.003734516334928,17.04811617709708,27.668959276690998,-14.729722919190662,2473.0,90.6
AdamMorgan,nan,1.43,6.05,-0.42,2.75,-6.342851666058043,-132.04682706549877,-5.4500268760996144,11.212244895442783,32.18506695719695,-13.494275008573346,2269.0,89.1
AdamMorgan,nan,1.36,5.98,0.27,1.55,-4.75038480446497,-130.07243829028909,-7.815133153997418,12.478502034178435,27.43612605495744,-14.497400980232065,2153.0,88.3
AdamMorgan,strikeout,1.2,5.92,-0.17,3.47,-5.3493260859738765,-133.24932955981495,-3.1584490677772368,11.953232685107038,29.359053823203677,-15.80747343749309,2306.0,90.5
AdamMorgan,grounded_into_double_play,1.53,5.95,-0.18,2.18,-6.721977346984662,-135.82486416231814,-6.486071662052258,14.970566927569473,29.730535636154073,-16.302712868969305,2331.0,92.4
AdamMorgan,nan,1.59,5.88,0.14,3.23,-6.041820009177713,-135.34090348067025,-3.485101180047058,14.602626329761813,29.67519632862773,-17.78974498820214,2349.0,92.4
AdamMorgan,nan,1.48,5.84,-0.9,1.03,-8.543412168605332,-132.99887632142514,-9.114922521405,16.325822202996374,29.06964795158771,-14.272294374249244,2282.0,90.7
AdamMorgan,nan,1.41,5.91,-1.18,2.36,-8.505500745930213,-133.9125263073127,-6.399200244087745,13.196726663329912,29.761712349874173,-12.561732262162964,2280.0,91.0
AdamMorgan,nan,1.63,5.92,-0.41,2.51,-6.974496177155131,-133.07693352561515,-5.644963966631564,11.899330915996272,29.750913878098306,-14.669157422690413,2205.0,90.5
AdamMorgan,nan,1.51,5.92,-1.38,1.63,-9.23372242658016,-132.64528984457144,-7.496805275522737,13.368098658825453,30.9362741764192,-15.767853954830155,2328.0,90.0
AdamMorgan,nan,1.57,5.89,-0.97,2.0,-8.467078034831218,-133.05640719896923,-6.616729522995395,13.67447296229722,30.04877326721269,-15.642279859956504,2245.0,90.4
AdamMorgan,nan,1.5,5.9,-0.51,4.88,-7.1311644333310005,-132.00072494064895,0.32071183837607875,13.533979999391002,29.637021428128943,-15.80998139897728,2244.0,89.5
AdamMorgan,walk,1.37,6.05,-1.07,2.02,-8.065380618306289,-132.66086048289264,-7.20666256071261,12.94489522709474,28.09596403340439,-14.115678290369186,2290.0,90.1
AdamMorgan,nan,1.16,6.02,-1.13,0.8,-7.911414972296735,-131.13037969057956,-9.914747250878152,14.4840198755647,29.20369715757564,-13.639068602904219,2242.0,88.7
AdamMorgan,nan,1.21,6.09,-1.08,2.05,-8.00576411549979,-132.52411697841498,-7.155745247134968,14.753076507068494,28.885957921156397,-14.251461211335403,2282.0,89.8
AdamMorgan,nan,1.2,5.92,-1.63,0.53,-9.188911385863355,-131.60537166595992,-9.948330512020757,14.089556117034435,27.49061595091043,-16.39470413988873,2144.0,89.6
AdamMorgan,nan,1.4,5.86,-2.03,-0.23,-10.560221859354893,-133.57185035177235,-12.4403721603396,13.281400983447554,28.22247208402323,-13.195738008155795,2331.0,91.0
AdamMorgan,nan,1.42,5.86,-1.03,1.58,-8.76940282353134,-134.04559494446198,-7.582357189348412,16.577326278305485,27.198306056901608,-16.406289357740082,2317.0,91.4
AdamMorgan,nan,1.22,5.98,-1.67,2.05,-9.241222725992888,-133.7180962465184,-6.968036143090695,13.258812527645311,28.7794588352712,-14.649690999447367,2253.0,90.9
AdamMorgan,nan,1.36,5.92,-1.41,3.1,-9.27203405078598,-133.28342014722674,-3.8976817338496472,15.013768239187932,27.470370895285114,-16.806005726086983,2310.0,90.9
AdamMorgan,double,1.21,5.97,-0.88,2.04,-6.9572208356091085,-133.79332881221904,-6.787744846425128,11.14414069080084,28.41610116904879,-15.753343631487244,2305.0,91.0
AdamMorgan,nan,1.13,5.95,-1.37,0.5,-8.26364993619745,-132.67434543131492,-10.247664092013826,13.064461386153967,26.51061282307711,-16.467560913736182,2214.0,90.5
AdamMorgan,nan,1.23,5.96,-1.16,1.94,-7.6342215168036365,-132.867196972714,-7.085455595793973,11.072099399897935,26.86799939168137,-14.916308314088186,2217.0,90.5
AdamMorgan,strikeout,1.18,5.98,-0.35,2.3,-6.024495438500923,-133.37240853835488,-5.806245376080026,13.710872596821794,25.91297047594938,-17.92502065808751,2236.0,90.8
AdamMorgan,nan,1.08,6.07,-0.11,2.5,-4.8639971902915615,-133.29140761860944,-6.061507808750599,11.691802147240741,28.23386929341016,-14.64154598128104,2208.0,90.6
AdamMorgan,single,1.39,5.88,0.32,2.57,-5.233677087473978,-132.6652178598377,-4.875943999561949,15.657866610743403,26.337939062350454,-17.724839466023905,2302.0,90.1
AdamMorgan,field_out,1.56,5.79,-0.02,2.8,-6.088879567725973,-132.8207347432972,-4.6926900660010595,13.555967966421855,30.14726839372385,-14.183072890125661,2310.0,89.8
AdamMorgan,nan,1.48,5.73,-1.38,1.37,-9.391183582084238,-132.5728997034955,-7.258236810544129,14.629086527154742,27.865782390811486,-18.36184272073361,2211.0,90.4
AdamMorgan,strikeout,1.1,6.0,-0.77,1.7,-6.6703735170200105,-133.12206091248302,-7.455889112086639,12.718810677092538,27.597976525772303,-16.806740761622432,2190.0,90.7
AdamMorgan,single,1.16,6.08,-0.43,2.94,-5.894594556252807,-132.40869028725024,-4.461479428228673,12.088773385578873,28.83894281679829,-17.513822067737753,2179.0,90.1
AdamMorgan,nan,1.13,6.06,-0.98,2.86,-6.771408491202672,-132.43942051800113,-4.7947314435662,10.030095330651331,27.78668057851369,-16.42545918903252,2215.0,90.0
AdamMorgan,nan,1.18,6.08,-1.07,2.71,-7.450578155911845,-134.0496675812546,-5.340636058412391,11.762722167340849,29.142921079624987,-16.31494252518359,2199.0,91.0
AdamMorgan,nan,1.27,5.99,-0.43,2.72,-6.316583040088428,-133.9690201538583,-4.977728686994119,12.865813646277154,27.9612209060521,-17.09220520216542,2284.0,91.2
AdamMorgan,double,1.29,6.05,-0.23,3.07,-5.828274676769412,-134.06148417996212,-4.371069562087831,12.591263049355225,28.590569232610274,-16.67120399110106,2297.0,91.1
AdamMorgan,walk,1.39,5.92,0.34,4.08,-4.633026589988448,-133.9731417948988,-1.4022223370842657,12.372099010720868,29.38785833450528,-17.75164193653063,2243.0,90.9
AdamMorgan,nan,1.45,6.02,-0.26,3.75,-5.744314386139761,-133.09401304968566,-2.3462867789741804,9.496492788626929,28.25332164511845,-17.96874178631534,2328.0,90.4
AdamMorgan,grounded_into_double_play,1.26,5.98,0.0,2.54,-5.269186494448976,-135.8953261418292,-5.711478293253283,13.019891400080533,32.9116127329027,-15.659374146265874,2279.0,91.9
AdamMorgan,nan,1.18,5.97,-1.03,2.22,-7.632609647403834,-134.57013947667747,-6.2426708094299865,13.242813440995912,28.286448319744547,-16.805392613867276,2207.0,91.5
AdamMorgan,nan,1.33,5.96,-0.82,2.55,-7.383350271009674,-135.8900056060429,-5.2224213940181885,12.599840534189939,28.32930213252649,-18.56162511413284,2301.0,92.4
AdamMorgan,nan,1.34,5.77,-0.68,2.43,-6.951267036642842,-133.103345289547,-5.188580031734829,12.334871608658116,28.08246381165449,-16.302045068968702,2222.0,90.4
AlexClaudio,strikeout,2.63,4.74,-0.63,1.51,-10.62520759083289,-125.98369723957278,-1.853233308330784,17.43071490368185,24.347041485874943,-30.42365896185992,2083.0,86.1
AlexClaudio,nan,2.59,4.87,-2.23,2.94,-14.373329110331907,-125.67490893771657,0.6663870614851635,18.586614581793253,25.97415507104673,-27.56476520760204,2076.0,85.6
AlexClaudio,walk,2.74,4.8,-1.74,1.46,-13.580537412136442,-125.5156323043385,-1.938489200647903,18.464257837343713,24.329780296977944,-30.911586367088127,1987.0,85.7
AlexClaudio,nan,2.65,4.87,-1.36,2.3,-12.400400804395357,-125.21555195299187,-0.7259171426383604,18.042485999097273,26.82000494001285,-27.601236028383425,2041.0,85.3
AlexClaudio,nan,2.65,4.67,0.81,1.79,-7.468685188786495,-126.49286218134128,-0.9513468461640454,18.086022964922634,26.18277935595133,-31.00774546987257,2118.0,85.8
AlexClaudio,nan,2.89,4.77,-0.45,2.57,-10.339408202369807,-124.81019995407513,0.08191655635331041,14.930481543936555,24.31930167831331,-27.496865281614014,1947.0,85.4
AlexClaudio,nan,2.89,4.72,-1.81,1.95,-13.741540546506275,-124.95057246258641,-1.404940813994509,16.550954897258304,22.893812898938044,-26.692641789385057,1990.0,85.7
AlexClaudio,walk,2.72,4.74,-1.71,2.32,-13.422374848499837,-125.30147841754295,0.06904057015775332,18.176517106250643,24.86436661442818,-30.314676569855408,2041.0,85.7
AlexClaudio,nan,2.97,4.77,-1.29,2.76,-12.911569095563154,-124.98810280552252,0.6929069259713766,17.604793709405747,22.738925432406504,-28.690772504277266,1866.0,85.6
AlexClaudio,nan,2.86,4.65,0.41,1.53,-8.379821246042914,-124.83092560083868,-2.2056453623845065,15.42708359451062,23.74069381571486,-26.3136545138594,2022.0,85.2
AlexClaudio,nan,2.63,4.63,-0.29,2.37,-9.964196358590987,-124.64262015251244,0.3193605444571489,18.392144509644734,24.932150800280922,-29.362937409024234,2096.0,84.8
AlexClaudio,nan,2.41,4.65,-0.99,2.05,-10.79426927934732,-123.40039673407496,-0.462095458909909,17.311479212733847,24.171910490850834,-28.718576762968784,2103.0,84.0
AlexClaudio,nan,2.7,4.69,-0.62,3.43,-10.608763562636806,-124.94074239083841,2.3686460562975853,16.605090527276378,23.812803456500372,-28.448970774205346,2109.0,85.5
AlexClaudio,nan,2.64,4.6,-0.77,2.45,-11.186174118317194,-124.26765253501301,0.667645678449252,19.091607938846806,24.07392580014336,-29.783572847015357,2155.0,84.7
AlexClaudio,nan,2.7,4.51,1.33,2.06,-6.0862294749709225,-121.4666863133192,0.12301147485861652,16.06775258002948,24.746030064961058,-28.820046799663128,1793.0,83.1
AlexClaudio,single,2.62,4.56,0.5,2.26,-7.428884749489403,-119.66953335398851,0.573323513857574,14.588730021877744,22.609054760788283,-28.90135824851293,1796.0,82.0
AlexVesia,nan,1.17,5.81,0.33,3.01,-3.74274606246045,-133.417328602347,-4.944064226533125,9.640145601645877,29.17860362430644,-10.830444125810203,2366.0,92.2
AlexVesia,nan,1.24,5.75,0.02,2.94,-4.857841976356276,-133.99606762029666,-5.145074360481669,10.600748319162504,29.21694556494689,-10.119661633308267,2445.0,92.6
AlexVesia,nan,1.06,5.79,-1.77,1.94,-8.047447304041567,-132.57667773729958,-7.802111530049027,6.5715389174419965,26.978669019113173,-8.941987376461151,2433.0,91.8
AlexVesia,nan,1.09,5.79,-0.57,1.81,-5.198559442548134,-133.0521118800235,-8.148907317520202,6.500833651546192,27.900061821812148,-8.883861974340943,2487.0,91.9
AlexVesia,nan,1.28,5.72,-0.34,1.79,-5.453728724290541,-133.27694227792153,-7.63687085847955,8.446771261983285,26.95218791104949,-11.345455590870856,2301.0,92.3
AlexVesia,nan,1.08,5.79,-0.58,2.68,-5.580240175574149,-133.23057669849265,-5.386848179109611,8.738694253888406,28.60501863061657,-12.600318585831713,2428.0,92.0
AlexVesia,nan,1.15,5.8,-0.65,1.91,-5.8564734603287505,-132.6005798467394,-7.5973035827012465,8.371151420925765,27.70794604931749,-10.64248145421251,2385.0,91.9
AlexVesia,nan,1.19,5.77,-0.22,2.2,-5.0820597627072,-133.34631078365112,-6.930552393174082,9.491739055825311,30.306680899116543,-10.092166845803355,2481.0,91.8
AlexVesia,nan,1.17,5.82,0.2,3.34,-3.993750111829245,-133.2046433791011,-3.76435821722709,9.197360349623553,27.945538347401857,-12.981432699121866,2392.0,91.9
AlexVesia,nan,1.16,5.8,-0.8,2.26,-6.243772245612853,-133.16381659244902,-6.815453316858406,8.2924060761746,28.856767934418997,-10.460201310056814,2409.0,92.2
AlexVesia,nan,1.13,5.85,1.33,3.43,-0.7874775009952095,-133.4464648103592,-3.693837677771524,7.281511428478162,29.67998477527703,-12.568075852752404,2374.0,91.7
AlexVesia,nan,1.06,5.78,-0.95,3.02,-6.127094702112414,-133.225773698242,-4.7735772819491515,6.955895556640796,27.93104897554101,-11.179120291547727,2310.0,92.0
AlexVesia,nan,1.09,5.78,-0.42,2.81,-5.018973615392541,-133.56877153156773,-5.235497045061567,7.581813865935723,27.87350744837139,-11.754720865834427,2399.0,92.4
AlexVesia,walk,1.29,5.8,1.04,3.7,-2.3191493110757087,-134.33674279318376,-3.226350563596516,9.80577928779341,30.030290292054428,-11.143214484156866,2501.0,92.5
AlexVesia,nan,1.14,5.8,0.27,3.06,-3.4782189070438827,-135.90234781642567,-4.930812307382632,7.5642196722620305,28.99123446867177,-11.101709936216578,2490.0,93.9
AlexVesia,nan,1.13,5.78,-0.67,2.78,-5.651488791535625,-132.74569092294874,-5.5682240206205424,7.280147979423442,27.99932243390037,-9.748737067023873,2448.0,91.5
AlexVesia,nan,1.15,5.82,1.92,3.68,0.3591150841487704,-133.03999603196095,-3.0650704082477223,8.751390380305589,27.898244532850114,-12.1717562076614,2278.0,91.6
AlexVesia,nan,1.17,5.75,0.4,4.53,-3.4315575228634656,-133.56955124565457,-0.7208223119216437,8.976749298615635,28.12888194397401,-12.938867612003255,2353.0,92.0
AlexVesia,nan,1.35,5.81,-0.15,2.96,-5.053619018549312,-130.66439416402102,-4.732054494366585,8.272892362619697,27.94756373638605,-11.487519592131026,2434.0,90.0
AlexVesia,strikeout,1.17,5.79,0.05,2.72,-4.440835325345199,-134.0433377842927,-5.6499586752502955,9.72214947827783,29.74121390544347,-10.817768674617241,2474.0,92.5
AlexVesia,nan,1.17,5.73,-0.74,2.09,-6.4701824415778,-135.28498750231785,-7.541672853994743,10.05052198658816,30.008225663046154,-8.503474875419508,2494.0,93.4
AlexVesia,nan,1.17,5.76,0.1,2.55,-4.189022892340828,-133.65504939060185,-5.959862763777277,9.09118165455807,29.555272205248517,-10.831571212474838,2494.0,92.0
AlexVesia,nan,1.25,5.8,0.61,2.97,-3.220643280262142,-133.52944247653872,-5.199700319408046,9.381457561241524,30.23284320823717,-9.692086802991769,2490.0,92.0
AlexVesia,walk,1.26,5.88,0.45,3.81,-3.388089240490821,-132.99194662142523,-3.3038783438886834,7.928013598181328,30.049812245275326,-9.9096783310585,2467.0,91.7
AlexVesia,nan,1.17,5.72,-1.88,1.05,-9.254404161834236,-134.6096601433455,-9.898599976999817,9.795857242802683,26.796756450182954,-9.783837665772074,2443.0,93.5
AlexVesia,nan,1.19,5.84,-0.79,1.99,-6.472696352467017,-134.23440449048158,-7.596964096310312,9.186114925821977,26.70892429651453,-11.00232032228725,2458.0,93.1
AlexVesia,field_out,1.34,5.75,1.06,2.13,-1.9470801956086108,-133.77751708451817,-7.223199967518291,7.253276511069043,28.811055023607825,-9.326534038194005,2471.0,92.2
AlexVesia,nan,1.36,5.78,-1.15,1.98,-7.746843978112162,-135.06063117292786,-7.766888283052619,8.790352889477896,28.71013364779151,-9.625916377692274,2477.0,93.6
AlexVesia,nan,1.31,5.8,0.13,2.79,-4.20764558304457,-133.20632566619494,-5.1506505313032,7.668398203112142,27.46540081611237,-12.631937954279795,2328.0,92.0
AlexVesia,nan,1.35,5.85,0.27,3.45,-3.960823979252786,-131.91583533454278,-3.5911297731566845,7.696906872261056,28.610347466395588,-12.387436385665069,2331.0,90.9
AlexVesia,single,1.41,5.81,-0.13,2.66,-5.528656602578536,-131.3585501859491,-5.006634797108132,10.227294832528257,26.347605282470585,-14.584960222153034,2269.0,90.9
AlexVesia,nan,1.41,5.76,0.58,2.51,-3.94830459798544,-132.38123642150302,-5.839265366619195,11.01054326604712,29.13586306508907,-11.49932208443632,2404.0,91.3
AlexVesia,nan,1.43,5.93,-0.44,0.95,-6.5520546318466675,-131.1949580758843,-10.165972075392524,11.628090142187526,28.871721704775325,-9.91259498449934,2312.0,90.3
AlexVesia,walk,1.21,5.67,-0.41,4.49,-5.247176260030336,-132.89146619518834,-1.1751912436536314,7.342318290776335,29.60801529746215,-9.545086533935267,2322.0,91.9
AlexVesia,nan,1.14,5.6,-1.53,2.45,-7.755399971202692,-134.0438933907413,-6.094835982683383,6.792680108681129,29.43304204117861,-9.48178493016194,2269.0,92.9
AlexVesia,nan,1.06,5.73,0.36,2.33,-2.74306739947822,-133.83030529893378,-6.906818699015683,5.678474754985372,29.795567835309342,-8.303366121090981,2328.0,92.8
AlexVesia,nan,1.12,5.62,-1.69,2.39,-8.236684829739781,-133.05565447846055,-5.9174096727003205,7.668228222532879,29.35254999620437,-11.24001351945699,2337.0,92.2
AlexVesia,nan,1.08,5.66,-0.4,2.3,-5.436621267718949,-133.03647861573359,-6.373112327807196,10.291174641728947,31.228050769276404,-10.372689739049063,2327.0,92.0
AlexVesia,nan,1.27,5.75,0.15,3.44,-3.886254421362754,-132.85919890254533,-4.047756221366791,6.487015014471745,31.36474702552067,-9.019113657732957,2290.0,92.1
AlexVesia,nan,1.26,5.7,0.1,2.4,-4.967816139271868,-132.65903719235052,-6.2338988903469605,12.07340095231961,31.329558741936932,-10.007657701896948,2312.0,91.7
AlexVesia,nan,1.24,5.77,0.76,4.18,-2.439317158304985,-131.858340727123,-1.9286959397070207,7.159759527726201,30.943312983111163,-10.652801660095806,2342.0,91.0
AlexVesia,single,1.16,5.65,-0.24,2.76,-4.677530534657503,-132.8843213625151,-5.437304510618267,7.179909976067608,30.899521577776586,-9.112726376708824,2310.0,92.0
AlexVesia,nan,1.38,5.66,-0.01,2.73,-4.600059657767017,-133.1270605346974,-5.665750987399868,6.817816682508456,32.075489821514644,-8.342455924658374,2362.0,92.0
AlexVesia,walk,1.08,5.66,-1.16,2.32,-7.476402816543254,-134.5796136912003,-6.731557102802094,11.107092927597762,31.336043489160446,-8.747512484654871,2347.0,93.1
AlexVesia,nan,1.24,5.68,-0.23,2.42,-5.36877881852507,-132.18974267297676,-6.053148948314233,10.13170048723484,30.474350411107373,-10.378094370031457,2390.0,91.3
AlexVesia,nan,1.29,5.67,-0.3,2.78,-5.5387409841385935,-130.99524770089243,-5.483672351556669,9.610707801001894,30.49359621451494,-8.035890483839463,2359.0,90.4
AlexVesia,nan,1.15,5.67,0.2,3.75,-3.7956070239031376,-134.1019368687026,-3.165238789144358,8.367708562372108,32.205928294905675,-8.774766709358566,2391.0,92.3
AlexVesia,nan,1.26,5.69,1.11,3.88,-1.934842473740361,-133.51055084281782,-2.8713007126397185,8.825289857945995,31.73613317838245,-8.859786516158564,2394.0,92.1
AlexVesia,field_out,1.1,5.77,0.32,3.34,-3.4114923463854057,-132.53619412328771,-4.332392697261149,8.564947563565209,30.38051734217317,-8.803987798682707,2382.0,91.4
AlexVesia,nan,1.26,5.74,0.7,3.12,-2.6498797433668027,-132.89382532433947,-4.5006999215935215,7.2890703610411975,31.583604936177288,-10.540169627880838,2318.0,91.7
AlexVesia,nan,1.43,5.68,0.49,1.78,-3.7256176612899865,-131.068677230404,-7.447387110780437,8.294824519942257,29.512268347006515,-10.62152152541249,2317.0,90.4
AlexVesia,nan,1.32,5.68,-1.21,1.5,-8.046349376228175,-132.19836858200435,-8.3821717201936,10.7002112487104,30.43501165057531,-9.85957163198867,2356.0,91.4
AlexVesia,nan,1.2,5.76,0.44,3.3,-3.3934737241093447,-134.8057535187373,-4.10612171322324,8.807980350461127,29.871898057171503,-11.284849729150872,2396.0,92.8
